Name: Basaltic Andesite
Type: rock
Class: Igneous
Subclass: Intermediate
Particle Size: Fine
Sample No.: Andesite_H4
Owner: JHU
Wavelength Range: All
Origin: Agrigan Volcano, Mariana Is., via Smithsonian (Cat. No115263-19)
Collection Date: N/A
Description: A dark gray, porphyritic and vuggy rock.  The phenocrysts are plagioclase laths, orangish-yellow olivine and opaques.Particle size was 0-75 micrometers. Original ASTER Spectral Library name was jhu.becknic.rock.igneous.intermediate.fine.andesi4.spectrum.txt
Measurement: Directional (10 degree) hemispherical reflectance
First Column: X
Second Column: Y
X Units: Wavelength (micrometers)
Y Units:Reflectance (percent)
First X Value: 14.0110
Last X Value:  0.4000
Number of X Values: 2844
Additional Information: rock.igneous.intermediate.fine.all.andesite_h4.jhu.becknic.ancillary.txt

14.0110	 0.0619
13.9730	 0.1767
13.9360	 1.0013
13.8990	 1.3940
13.8610	 0.8250
13.8240	 1.1686
13.7880	 0.9187
13.7510	 0.3867
13.7150	 0.9947
13.6790	 2.0963
13.6430	 1.6875
13.6070	 0.9696
13.5710	 1.0727
13.5360	 1.4460
13.5000	 1.3716
13.4650	 1.8220
13.4300	 1.9164
13.3960	 1.1499
13.3610	 1.0917
13.3270	 1.6676
13.2930	 1.6847
13.2590	 1.4742
13.2250	 1.4855
13.1910	 1.5724
13.1580	 1.3982
13.1240	 1.5844
13.0910	 1.7439
13.0580	 1.5891
13.0260	 1.3865
12.9930	 1.1414
12.9600	 1.3097
12.9280	 1.6228
12.8960	 1.8722
12.8640	 1.8164
12.8320	 1.7871
12.8000	 1.8438
12.7690	 1.7320
12.7370	 1.8958
12.7060	 2.0620
12.6750	 2.0377
12.6440	 2.1694
12.6140	 2.3301
12.5830	 2.1382
12.5520	 2.0700
12.5220	 2.3327
12.4920	 2.6316
12.4620	 2.6208
12.4320	 2.6977
12.4020	 2.9508
12.3730	 3.1985
12.3430	 3.5388
12.3140	 3.7376
12.2850	 3.8590
12.2560	 4.1508
12.2270	 4.2727
12.1980	 4.2896
12.1690	 4.2891
12.1410	 4.3378
12.1130	 4.4751
12.0840	 4.4817
12.0560	 4.4156
12.0280	 4.3938
12.0000	 4.3205
11.9730	 4.1585
11.9450	 4.0772
11.9180	 3.9820
11.8900	 3.9316
11.8630	 3.9792
11.8360	 3.9743
11.8090	 3.9325
11.7820	 3.8719
11.7550	 3.7223
11.7290	 3.6804
11.7020	 3.6014
11.6760	 3.6204
11.6500	 3.5990
11.6240	 3.4865
11.5980	 3.5034
11.5720	 3.5137
11.5460	 3.5649
11.5200	 3.6394
11.4950	 3.5935
11.4690	 3.5489
11.4440	 3.4982
11.4190	 3.4950
11.3940	 3.5250
11.3690	 3.4976
11.3440	 3.4751
11.3190	 3.4753
11.2940	 3.4488
11.2700	 3.4259
11.2450	 3.4399
11.2210	 3.4101
11.1970	 3.3330
11.1730	 3.3059
11.1490	 3.2662
11.1250	 3.2691
11.1010	 3.2309
11.0770	 3.1312
11.0540	 3.1844
11.0300	 3.2515
11.0070	 3.2194
10.9830	 3.2339
10.9600	 3.2418
10.9370	 3.1596
10.9140	 3.1319
10.8910	 3.1863
10.8680	 3.2320
10.8460	 3.1873
10.8230	 3.1964
10.8000	 3.2100
10.7780	 3.1598
10.7550	 3.1549
10.7330	 3.1714
10.7110	 3.1212
10.6890	 3.0417
10.6670	 3.0556
10.6450	 3.0813
10.6230	 3.0989
10.6020	 3.0185
10.5800	 2.9564
10.5580	 2.9977
10.5370	 3.0228
10.5160	 3.0389
10.4940	 3.0300
10.4730	 2.9597
10.4520	 2.9655
10.4310	 2.9852
10.4100	 2.9381
10.3890	 2.8924
10.3680	 2.9121
10.3480	 2.8990
10.3270	 2.8139
10.3060	 2.8050
10.2860	 2.8090
10.2660	 2.7717
10.2450	 2.7204
10.2250	 2.6678
10.2050	 2.6273
10.1850	 2.6824
10.1650	 2.7476
10.1450	 2.7743
10.1250	 2.7771
10.1060	 2.7584
10.0860	 2.7790
10.0660	 2.7710
10.0470	 2.7551
10.0270	 2.7844
10.0080	 2.7654
 9.9887	 2.7452
 9.9695	 2.7626
 9.9504	 2.8013
 9.9313	 2.7358
 9.9123	 2.6829
 9.8934	 2.7309
 9.8746	 2.7724
 9.8558	 2.7855
 9.8371	 2.7494
 9.8185	 2.7276
 9.7999	 2.7068
 9.7814	 2.6771
 9.7630	 2.6730
 9.7447	 2.6981
 9.7264	 2.6815
 9.7082	 2.6158
 9.6900	 2.6020
 9.6719	 2.6124
 9.6539	 2.5730
 9.6360	 2.5945
 9.6181	 2.5976
 9.6003	 2.5015
 9.5825	 2.4753
 9.5649	 2.5008
 9.5472	 2.4886
 9.5297	 2.4556
 9.5122	 2.4073
 9.4948	 2.3749
 9.4774	 2.4039
 9.4601	 2.3707
 9.4429	 2.3229
 9.4257	 2.3529
 9.4086	 2.4223
 9.3916	 2.4182
 9.3746	 2.4426
 9.3577	 2.4649
 9.3408	 2.4276
 9.3240	 2.3871
 9.3073	 2.4384
 9.2906	 2.4834
 9.2740	 2.5071
 9.2574	 2.5434
 9.2409	 2.5929
 9.2245	 2.6241
 9.2081	 2.7511
 9.1918	 2.7862
 9.1755	 2.6838
 9.1593	 2.7389
 9.1431	 2.7834
 9.1270	 2.7593
 9.1110	 2.7527
 9.0950	 2.7996
 9.0791	 2.8186
 9.0632	 2.7743
 9.0474	 2.7875
 9.0316	 2.8629
 9.0159	 2.8059
 9.0003	 2.7467
 8.9847	 2.7694
 8.9691	 2.7485
 8.9536	 2.6880
 8.9382	 2.6595
 8.9228	 2.6545
 8.9075	 2.6381
 8.8922	 2.6623
 8.8770	 2.6571
 8.8618	 2.6346
 8.8467	 2.6356
 8.8316	 2.6200
 8.8166	 2.5774
 8.8016	 2.5411
 8.7867	 2.5533
 8.7718	 2.5294
 8.7570	 2.4787
 8.7422	 2.5233
 8.7275	 2.5514
 8.7129	 2.5746
 8.6982	 2.6023
 8.6837	 2.5898
 8.6692	 2.5308
 8.6547	 2.5015
 8.6403	 2.5132
 8.6259	 2.5376
 8.6116	 2.4928
 8.5973	 2.4509
 8.5830	 2.4933
 8.5688	 2.5380
 8.5547	 2.5554
 8.5406	 2.5641
 8.5266	 2.5645
 8.5126	 2.5408
 8.4986	 2.5205
 8.4847	 2.4984
 8.4708	 2.5090
 8.4570	 2.5216
 8.4432	 2.4766
 8.4295	 2.4143
 8.4158	 2.3917
 8.4022	 2.3792
 8.3886	 2.3330
 8.3750	 2.3158
 8.3615	 2.3700
 8.3481	 2.3847
 8.3347	 2.3320
 8.3213	 2.2992
 8.3079	 2.3156
 8.2946	 2.3065
 8.2814	 2.2692
 8.2682	 2.2432
 8.2550	 2.1907
 8.2419	 2.1616
 8.2288	 2.1418
 8.2158	 2.0925
 8.2028	 2.0867
 8.1898	 2.0852
 8.1769	 2.0395
 8.1640	 2.0013
 8.1512	 1.9995
 8.1384	 1.9945
 8.1256	 1.9652
 8.1129	 1.9322
 8.1002	 1.9629
 8.0876	 1.9519
 8.0750	 1.9135
 8.0624	 1.9418
 8.0499	 1.9833
 8.0374	 1.9788
 8.0250	 1.9812
 8.0126	 2.0072
 8.0002	 1.9517
 7.9879	 1.9437
 7.9756	 2.0862
 7.9634	 2.1464
 7.9512	 2.1654
 7.9390	 2.2333
 7.9268	 2.2671
 7.9147	 2.2714
 7.9027	 2.3067
 7.8906	 2.3379
 7.8786	 2.3880
 7.8667	 2.4467
 7.8548	 2.4954
 7.8429	 2.5554
 7.8310	 2.5720
 7.8192	 2.5797
 7.8075	 2.6210
 7.7957	 2.6555
 7.7840	 2.6784
 7.7723	 2.7176
 7.7607	 2.7940
 7.7491	 2.8617
 7.7375	 2.8870
 7.7260	 2.9189
 7.7145	 2.9868
 7.7031	 3.0490
 7.6916	 3.0748
 7.6802	 3.1200
 7.6689	 3.1997
 7.6575	 3.2763
 7.6462	 3.2951
 7.6350	 3.2979
 7.6238	 3.3276
 7.6126	 3.3951
 7.6014	 3.4605
 7.5903	 3.5179
 7.5792	 3.5772
 7.5681	 3.6382
 7.5571	 3.6972
 7.5461	 3.7525
 7.5351	 3.8049
 7.5242	 3.8578
 7.5133	 3.9077
 7.5024	 3.9639
 7.4916	 4.0291
 7.4807	 4.0877
 7.4700	 4.1285
 7.4592	 4.1878
 7.4485	 4.2496
 7.4378	 4.3200
 7.4272	 4.3387
 7.4165	 4.3990
 7.4059	 4.4868
 7.3954	 4.5517
 7.3848	 4.6075
 7.3743	 4.6664
 7.3639	 4.7275
 7.3534	 4.7798
 7.3430	 4.8473
 7.3326	 4.9003
 7.3223	 4.9359
 7.3119	 4.9982
 7.3016	 5.0733
 7.2914	 5.1278
 7.2811	 5.1876
 7.2709	 5.2348
 7.2607	 5.2950
 7.2506	 5.3548
 7.2404	 5.4156
 7.2303	 5.4759
 7.2203	 5.5254
 7.2102	 5.5603
 7.2002	 5.6187
 7.1902	 5.6702
 7.1803	 5.7377
 7.1703	 5.7945
 7.1604	 5.8141
 7.1506	 5.8835
 7.1407	 5.9498
 7.1309	 6.0096
 7.1211	 6.0506
 7.1113	 6.0924
 7.1016	 6.1376
 7.0919	 6.1722
 7.0822	 6.2337
 7.0725	 6.3049
 7.0629	 6.3384
 7.0533	 6.3722
 7.0437	 6.4233
 7.0341	 6.4652
 7.0246	 6.5086
 7.0151	 6.5423
 7.0056	 6.5688
 6.9962	 6.6150
 6.9867	 6.6782
 6.9773	 6.7260
 6.9679	 6.7345
 6.9586	 6.7629
 6.9493	 6.8299
 6.9400	 6.8789
 6.9307	 6.9291
 6.9214	 6.9626
 6.9122	 6.9893
 6.9030	 7.0327
 6.8938	 7.0901
 6.8847	 7.1339
 6.8755	 7.1709
 6.8664	 7.1946
 6.8573	 7.2070
 6.8483	 7.2773
 6.8393	 7.3228
 6.8302	 7.3280
 6.8213	 7.3488
 6.8123	 7.3877
 6.8034	 7.4171
 6.7944	 7.4550
 6.7855	 7.5056
 6.7767	 7.5249
 6.7678	 7.5394
 6.7590	 7.5790
 6.7502	 7.6005
 6.7414	 7.6317
 6.7327	 7.6610
 6.7239	 7.6577
 6.7152	 7.6524
 6.7065	 7.6732
 6.6979	 7.7192
 6.6892	 7.7055
 6.6806	 7.7023
 6.6720	 7.7412
 6.6634	 7.7587
 6.6549	 7.7937
 6.6464	 7.8127
 6.6378	 7.8031
 6.6294	 7.8304
 6.6209	 7.8541
 6.6124	 7.8792
 6.6040	 7.9171
 6.5956	 7.9192
 6.5872	 7.9186
 6.5789	 7.9327
 6.5705	 7.9741
 6.5622	 8.0135
 6.5539	 8.0273
 6.5456	 8.0594
 6.5374	 8.0927
 6.5292	 8.0941
 6.5209	 8.1086
 6.5128	 8.1525
 6.5046	 8.1560
 6.4964	 8.1537
 6.4883	 8.1891
 6.4802	 8.2038
 6.4721	 8.2413
 6.4640	 8.2810
 6.4560	 8.3044
 6.4480	 8.3250
 6.4399	 8.3402
 6.4320	 8.3226
 6.4240	 8.3283
 6.4160	 8.3496
 6.4081	 8.3683
 6.4002	 8.3803
 6.3923	 8.3920
 6.3844	 8.4206
 6.3766	 8.4244
 6.3687	 8.4042
 6.3609	 8.4228
 6.3531	 8.4202
 6.3454	 8.3946
 6.3376	 8.3995
 6.3299	 8.4054
 6.3221	 8.4012
 6.3144	 8.4241
 6.3068	 8.4288
 6.2991	 8.4063
 6.2914	 8.3580
 6.2838	 8.3444
 6.2762	 8.3514
 6.2686	 8.3433
 6.2611	 8.3171
 6.2535	 8.2922
 6.2460	 8.2929
 6.2385	 8.3006
 6.2310	 8.2769
 6.2235	 8.2696
 6.2160	 8.2755
 6.2086	 8.2605
 6.2011	 8.2402
 6.1937	 8.2188
 6.1863	 8.1963
 6.1790	 8.2141
 6.1716	 8.2130
 6.1643	 8.2005
 6.1570	 8.2067
 6.1496	 8.2303
 6.1424	 8.2472
 6.1351	 8.2816
 6.1278	 8.3250
 6.1206	 8.3421
 6.1134	 8.3592
 6.1062	 8.4231
 6.0990	 8.4802
 6.0918	 8.5099
 6.0847	 8.5734
 6.0776	 8.5908
 6.0704	 8.6290
 6.0633	 8.6867
 6.0563	 8.7093
 6.0492	 8.7108
 6.0421	 8.7813
 6.0351	 8.8549
 6.0281	 8.8889
 6.0211	 8.9294
 6.0141	 8.9862
 6.0071	 9.0182
 6.0002	 9.0743
 5.9932	 9.1364
 5.9863	 9.1800
 5.9794	 9.2325
 5.9725	 9.3056
 5.9657	 9.3621
 5.9588	 9.4280
 5.9520	 9.4870
 5.9451	 9.5364
 5.9383	 9.5623
 5.9315	 9.6164
 5.9247	 9.6886
 5.9180	 9.7670
 5.9112	 9.8198
 5.9045	 9.8395
 5.8978	 9.8857
 5.8911	 9.9281
 5.8844	 9.9501
 5.8777	10.0010
 5.8711	10.0680
 5.8644	10.1220
 5.8578	10.1660
 5.8512	10.2000
 5.8446	10.2760
 5.8380	10.3260
 5.8314	10.3420
 5.8249	10.3660
 5.8184	10.4070
 5.8118	10.4490
 5.8053	10.4700
 5.7988	10.5190
 5.7923	10.5660
 5.7859	10.5840
 5.7794	10.6170
 5.7730	10.6340
 5.7666	10.6330
 5.7602	10.6960
 5.7538	10.7340
 5.7474	10.7420
 5.7410	10.7780
 5.7347	10.8500
 5.7283	10.8710
 5.7220	10.8750
 5.7157	10.8870
 5.7094	10.9080
 5.7031	10.9370
 5.6969	10.9510
 5.6906	10.9880
 5.6844	11.0320
 5.6782	11.0500
 5.6719	11.0550
 5.6657	11.0860
 5.6596	11.1080
 5.6534	11.1200
 5.6472	11.1480
 5.6411	11.1700
 5.6349	11.2180
 5.6288	11.2700
 5.6227	11.2730
 5.6166	11.3040
 5.6106	11.3570
 5.6045	11.3690
 5.5984	11.4010
 5.5924	11.4440
 5.5864	11.4610
 5.5804	11.4910
 5.5744	11.5550
 5.5684	11.6150
 5.5624	11.6120
 5.5564	11.6290
 5.5505	11.6950
 5.5445	11.7360
 5.5386	11.7460
 5.5327	11.7690
 5.5268	11.8190
 5.5209	11.8540
 5.5151	11.8620
 5.5092	11.8990
 5.5033	11.9510
 5.4975	11.9830
 5.4917	12.0040
 5.4859	12.0580
