 Wavelength    Flux  
0.20000000000000004 0.00043722948529427587
0.2002583221197802 0.0001842268850376291
0.2005169778911482 0.0001404769281454579
0.20077596774505196 0.0004969206842154324
0.20103529211299606 0.00013121241613301286
0.20129495142704232 0.0005383362239775171
0.20155494611981073 0.00047051965257137294
0.20181527662447996 0.00036717074501464356
0.20207594337478824 0.0005478342781210942
0.202336946805034 0.00028547081555356805
0.20259828735007662 0.0001673878255683778
0.20285996544533713 0.00044140287825200863
0.203121981526799 0.0006663578496928905
0.20338433603100875 0.0006373288368118034
0.2036470293950768 0.0005346395630780313
0.20391006205667817 0.00032016899423346624
0.2041734344540531 0.0007173919075525578
0.20443714702600793 0.0007659835969876604
0.20470120021191576 0.000627691120362699
0.2049655944517172 0.00036270680244607727
0.20523033018592104 0.0008180577657680823
0.2054954078556051 0.0007146175863355886
0.20576082790241687 0.0005830917548791098
0.20602659076857424 0.0007359812679997822
0.20629269689686633 0.0006441084134575866
0.20655914673065415 0.0003602060176554217
0.2068259407138714 0.0004976383882188669
0.20709307929102505 0.07833333134148295
0.20736056290719634 0.00023947873549754142
0.20762839200804134 0.0009290171159844901
0.20789656703979165 0.00038546138136306984
0.20816508844925535 0.012489129708520707
0.20843395668381753 0.0025825261737981364
0.2087031721914412 0.0004175316060644474
0.20897273542066788 0.012555455935056485
0.20924264682061852 0.008989233339990192
0.2095129068409941 0.002160663532988323
0.20978351593207645 0.017962686381253052
0.210054474544729 0.0014172424734127907
0.21032578313039751 0.013025877703579247
0.21059744214111087 0.029321392993007206
0.21086945202948174 0.0025161945608269906
0.21114181324870743 0.018618611950725804
0.2114145262525706 0.002849920679948603
0.21168759149544 0.021002943936759236
0.2119610094322713 0.027810184094015193
0.21223478051860775 0.00492216198581801
0.212508905210581 0.07897097398978739
0.21278338396491178 0.002204634174837958
0.21305821723891086 0.0031114555803885007
0.21333340549047955 0.0007752959212340262
0.21360894917811066 0.09839969395279796
0.21388484876088917 0.028104536572300248
0.21416110469849303 0.0010120485858947526
0.21443771745119392 0.12944505755108032
0.214714687479858 0.005506113665586206
0.21499201524594666 0.0003492116766166029
0.21526970121151737 0.008526423474840153
0.2155477458392244 0.029873452147432072
0.21582614959231952 0.010712253576887694
0.21610491293465292 0.0014423769800223328
0.21638403633067385 0.005872059646502252
0.21666352024543148 0.0004150969615275465
0.21694336514457566 0.0025917805865547467
0.21722357149435761 0.0006185606436402868
0.2175041397616308 0.025926367052818835
0.21778507041385176 0.006152386453253103
0.21806636391908063 0.011226858058892479
0.21834802074598228 0.01016213058816197
0.21863004136382683 0.0009015546804195288
0.21891242624249047 0.595122472299314
0.21919517585245638 0.0021393259369048125
0.21947829066481533 0.007851940904766725
0.21976177115126666 0.024445582678200895
0.22004561778411885 0.004611602485468925
0.2203298310362905 0.05405162460656015
0.220614411381311 0.5596060739761047
0.22089935929332136 0.03110529114603449
0.22118467524707502 0.010472088228575059
0.2214703597179386 0.0019121486663523715
0.22175641318189265 0.01601230464374763
0.22204283611553263 0.0015626837182644666
0.22232962899606945 0.06756047941465224
0.22261679230133047 0.1588570085073933
0.22290432650976016 0.0035997083945978154
0.22319223210042102 0.13648550196852643
0.22348050955299428 2.459966695127666
0.2237691593477807 0.0020488276845946653
0.2240581819657014 0.36602995727474497
0.22434757788829876 0.028815119970427454
0.224637347597737 0.12304670087607075
0.22492749157680322 0.1450236078069329
0.225218010308908 2.5006730713946546
0.22550890427808634 0.25982437276523096
0.22580017396899843 0.00010384557319991149
0.22609181986693044 0.009459932442274133
0.22638384245779536 0.031532553671676115
0.22667624222813373 0.14928308677894325
0.2269690196651146 0.023812332049084062
0.2272621752565362 0.02147900628233223
0.2275557094908268 0.02391567602522787
0.22784962285704555 0.038020853244838004
0.22814391584488328 0.37212295983556953
0.22843858894466326 0.09138986989780976
0.22873364264734214 0.009811960964738499
0.22902907744451065 0.01561806372279297
0.22932489382839447 0.00855032108307012
0.229621092291855 0.4601551049242888
0.22991767332839036 0.02945418552109677
0.23021463743213594 0.275903195866212
0.2305119850978654 0.031232302453181128
0.23080971682099147 0.05148781889059249
0.23110783309756677 0.1136282741202992
0.2314063344242846 0.06727370854435648
0.23170522129847979 0.016046340932529823
0.23200449421812958 0.020381344237115306
0.23230415368185434 0.5543002593133279
0.2326042001889185 0.6072184927576719
0.23290463423923136 1.161629308902107
0.23320545633334788 1.0593379395424702
0.23350666697246955 0.09555801792479837
0.2338082666584452 1.454406263878595
0.23411025589377188 1.0237171333318518
0.23441263518159566 0.02040892287918276
0.23471540502571248 0.05316414825171284
0.235018565930569 0.012559103393764435
0.23532211840126338 0.4361695005962669
0.23562606294354627 0.11449245352127335
0.23593040006382143 0.6570296663592922
0.23623513026914678 1.4368104629977498
0.2365402540672351 0.04346214834651918
0.23684577196645507 2.222997540953497
0.2371516844758318 0.18892648462426362
0.23745799210504795 0.6508871226465756
0.23776469536444456 0.11354448035165521
0.2380717947650217 1.2126763167974908
0.23837929081843953 2.6824499362968734
0.2386871840370191 0.006816877150598255
0.2389954749337431 0.25807649015465706
0.23930416402225688 0.11025961890945755
0.23961325181686913 2.558047835633
0.23992273883255288 1.3394137430953599
0.24023262558494632 0.9570450527136843
0.24054291259035362 0.5017476283170222
0.2408536003657458 10.215986896592884
0.24116468942876162 0.42006821009155837
0.24147618029770843 0.05217560301044133
0.24178807349156306 2.692625656549581
0.24210036952997258 0.14134986002427014
0.2424130689332553 0.28632631099504974
0.24272617222240156 25.28720518341564
0.24303967991907466 1.8118584877975257
0.2433535925456116 0.1426916016945163
0.2436679106250241 0.2550981926828131
0.2439826346809994 14.259233823570225
0.24429776523790114 9.748670253548138
0.24461330282077018 1.3993844593274831
0.24492924795532564 0.1372894515527142
0.24524560116796554 43.998719037803056
0.2455623629857679 5.16990875353389
0.24587953393649145 0.18161266623491581
0.24619711454857662 0.6340313663383867
0.24651510535114637 0.03208925064929535
0.24683350687400707 1.710787982109747
0.2471523196476494 3.5083310651982416
0.24747154420324924 2.9932563434973014
0.2477911810726685 5.436370558942755
0.24811123078845612 1.185760417886523
0.2484316938838488 0.17809103859904335
0.24875257089277208 0.24639642890999164
0.24907386234984102 0.07208792658464037
0.24939556879036126 3.7551661502197153
0.2497176907503298 3.846159981466527
0.25004022876643595 0.27130267507459566
0.2503631833760623 14.570435625236904
0.2506865551172853 0.1795906561000906
0.25101034452887677 0.6940959272007765
0.25133455215030404 10.076532662307057
0.25165917852173136 0.8758489328031551
0.25198422418402067 0.19641060553132628
0.2523096896787326 0.34650641660178505
0.252635575548127 4.114828783576505
0.25296188233516437 1.2480362125757645
0.2532886105835064 10.37450065780803
0.2536157608375169 4.420268901344115
0.25394333364226296 11.41816376475255
0.2542713295435155 2.728704417173764
0.2545997490877505 0.16374102653885086
0.25492859282214975 2.6031942299758506
0.2552578612946017 29.182901329991992
0.25558755505370256 17.27995127986381
0.2559176746487571 21.45234960970636
0.2562482206297795 3.032029845022554
0.25657919354749437 2.7980798234512267
0.25691059395333776 36.500231953319606
0.2572424223994578 85.9091185156467
0.25757467943871587 12.755861972523192
0.2579073656246874 29.303803779916983
0.25824048151166284 0.26694057278684646
0.25857402765464854 9.885539354773044
0.2589080046093678 17.308715515808757
0.2592424129322615 17.095931134490943
0.25957725318048946 61.254561096142034
0.2599125259119309 126.19571381329847
0.26024823168518585 73.7306260875201
0.26058437105957566 38.51844325918183
0.26092094459514414 70.42918935429174
0.2612579528526584 6.733988480635576
0.26159539639361007 4.916167280270029
0.2619332757802157 9.290798999108404
0.26227159157541824 185.11068407055055
0.26261034434288766 49.16428394655018
0.2629495346470219 38.612373579499355
0.2632891630529481 63.0754041873717
0.26362923012652295 101.1187565823528
0.26396973643433447 73.95607686574138
0.2643106825437021 41.77676796523501
0.2646520690226783 1.0626196621675712
0.264993896440049 75.88673283144539
0.265336165365335 41.032178562601906
0.26567887636879256 14.289939776823935
0.26602203002141456 8.393185241995772
0.2663656268949313 136.1277675374654
0.2667096675618117 27.916431898906175
0.2670541525952639 8.685672941864716
0.2673990825692364 18.345910090244942
0.2677444580584192 128.23787944790573
0.2680902796382444 25.103743548843372
0.2684365478848874 211.17006736462739
0.2687832633752679 93.76283962876062
0.26913042668705056 1.9135289632066441
0.26947803839864626 155.8521552311883
0.26982609908921296 115.4825588667687
0.27017460933865667 99.52741050757002
0.27052356972763236 147.40818761414292
0.2708729808375451 159.85716901157244
0.2712228432505507 132.67779982189617
0.27157315754955713 78.4597975405926
0.2719239243182251 2.454508192518945
0.2722751441409692 21.902120693392195
0.2726268176029589 90.29958078368747
0.2729789452901195 28.441674642966476
0.27333152778913306 26.907640893917286
0.2736845656874392 24.644937262976434
0.2740380595732367 100.27352006171824
0.2743920100354837 9.74903190573818
0.27474641766389923 119.32131788611521
0.275101283048964 67.45289749797244
0.27545660678192124 23.29150546770066
0.27581238945477804 54.99781421362538
0.276168631660306 105.26318490245032
0.2765253339920424 20.366898386851183
0.2768824970442911 89.47995944425841
0.2772401214121236 49.900942959812454
0.2775982076913801 175.61520739044008
0.27795675647867013 67.80992048070814
0.2783157683713741 59.87316788406258
0.2786752439676438 209.7152603303703
0.2790351838664037 285.34466740920533
0.27939558866735176 69.99400586574637
0.2797564589709607 72.28174807097234
0.28011779537847853 8.002970508538658
0.2804795984919301 150.68243552652677
0.2808418689141177 83.52583062722283
0.28120460724862234 119.1857741652911
0.2815678140998044 260.1619957864788
0.28193149007280505 76.85596652088913
0.282295635773547 112.10852184642697
0.28266025180873555 131.39534976347707
0.28302533878585967 144.66660775126252
0.283390897313193 94.35162952757992
0.28375692799979474 55.674719625702096
0.28412343145551083 54.41746775635714
0.2844904082909748 28.196491808658273
0.2848578591176091 13.71662240962984
0.2852257845476256 0.12493729306473236
0.28559418519402713 16.709608832095718
0.28596306167060814 33.096214708802286
0.2863324145919561 53.31792857622874
0.2867022445734519 123.69784355153074
0.28707255223127165 139.9619393264583
0.28744333818238704 105.18250792579583
0.28781460304456685 296.656471125734
0.28818634743637767 332.5998884142461
0.288558571977185 479.3688508980758
0.2889312772871544 151.1967113888142
0.28930446398725246 487.17752514556116
0.28967813269924775 155.2792016565185
0.2900522840457119 697.3957632699094
0.29042691865002074 1005.2753358873761
0.2908020371363552 1019.9446745835415
0.2911776401297025 234.18510972030606
0.2915537282558569 1416.691139382679
0.29193030214142124 1289.636306038015
0.29230736241380745 1546.3235326805877
0.29268490970123784 395.24379444114965
0.2930629446327463 869.9042233667752
0.29344146783817904 877.8686130163395
0.2938204799481959 424.1459459452505
0.2941999815942711 10.439811063021116
0.2945799734086947 757.8479452813616
0.29496045602457327 612.5206684351458
0.29534143007583125 209.4610207729719
0.2957228961972117 55.375806317591795
0.2961048550242777 592.0604017639629
0.29648730719341304 233.25875426873515
0.2968702533418236 339.5493218043302
0.29725369410753827 148.43676331680894
0.29763763012941 1073.5818432259318
0.2980220620471169 978.6915443415537
0.2984069905011632 43.9376365655241
0.29879241613288066 1182.4878591356035
0.2991783395844291 603.0584646175795
0.29956476149879785 318.35293424291916
0.2999516825198069 11.257779378283743
0.3003391032921076 187.50994689769175
0.3007270244611841 61.549170502735656
0.30111544667335405 827.590720413759
0.3015043705757701 266.8690997189
0.3018937968164207 78.38420604445145
0.30228372604413123 225.15006446971958
0.3026741589085651 415.45549444487773
0.30306509606022475 1392.6931435668519
0.30345653815045304 1033.0445658868525
0.3038484858314339 401.316020138549
0.30424093975619376 968.8439302157385
0.3046339005786024 493.3142055195683
0.30502736895337423 457.28185226455355
0.30542134553606926 114.01589393341628
0.30581583098309423 336.4875150517918
0.3062108259517036 1193.7871273156902
0.306606331100001 1770.322505477887
0.3070023470869399 1390.3683884593725
0.30739887457232484 2985.3929649618617
0.3077959142168126 1576.0745804223732
0.30819346668191344 57.50075727502625
0.3085915326299918 1669.31145592583
0.30899011272426774 850.7284560027342
0.309389207628818 297.22657173020025
0.3097888180085769 1894.1876431881567
0.3101889445293377 27.21586678273502
0.3105895878577537 3333.5637420673884
0.310990748661339 5916.329885508086
0.3113924276084701 1895.893157468858
0.31179462536838665 5638.070452259544
0.3121973426111928 10735.959658933076
0.31260058000785806 9102.623811518055
0.3130043382302188 13038.870328663794
0.31340861795097885 1.770565873920852
0.3138134198437112 17681.774582324455
0.31421874458285864 22218.898499889714
0.31462459284373523 14144.541489904856
0.31503096530252706 17975.216463920504
0.31543786263629375 29945.346761676574
0.3158452855229694 7847.132774647389
0.31625323464136373 19461.415154095317
0.31666171067116317 18912.079560161128
0.31707071429293215 23649.383669556024
0.31748024618811393 34013.85450454395
0.31789030703903215 23827.073519604884
0.3183008975288916 5450.484912269951
0.3187120183417796 9966.890123275556
0.3191236701626669 6006.030675932274
0.31953585367740917 11661.873822172172
0.3199485695727477 217.04216742962382
0.320361818536311 9138.684478088684
0.3207756012566157 26283.084041304
0.3211899184230675 4078.9559174375813
0.32160477072596283 10877.860823313753
0.32202015885648955 20089.087715298047
0.32243608350672837 14601.533825641849
0.3228525453696537 18864.920701100335
0.32326954513913525 1472.0976266981722
0.32368708350993886 7278.223748198373
0.3241051611777276 10834.332066655697
0.3245237788390632 18157.67517784678
0.32494293719140704 2393.5619099208016
0.32536263693312145 37797.7663723829
0.3257828787634706 59074.68054862197
0.3262036633826219 47260.23154473572
0.3266249914916472 44643.97733525516
0.32704686379252373 16245.193061300577
0.32746928098813544 5570.825224881111
0.3278922437822741 4618.950388850923
0.3283157528796407 8446.020400027404
0.32873980898584615 30804.5410078288
0.3291644128074129 4283.072364025222
0.32958956505177595 42485.93803890457
0.3300152664272839 25297.484839043267
0.33044151764320046 21551.57934947964
0.3308683194097053 17791.298585211465
0.33129567243789537 48708.20683178972
0.33172357743978614 26054.72234702675
0.3321520351283127 18818.339881193853
0.3325810462173309 62562.43122112819
0.33301061142161875 39062.99549858116
0.33344073145687736 31409.510200582983
0.3338714070397323 42025.599083182715
0.33430263888773476 17427.953382593838
0.3347344277193627 32050.03186757483
0.335166774254022 21705.316271804557
0.3355996792120479 22220.21825426655
0.3360331433147059 8254.00548730408
0.3364671672841931 22207.316353477185
0.3369017518436396 2446.311196168256
0.33733689771710906 12405.955201045148
0.3377726056296008 4016.1140851227137
0.3382088763070504 14894.55199101415
0.33864571047633085 14006.097214934021
0.3390831088652544 1803.4132084995122
0.33952107220257305 13906.6627996797
0.33995960121798 26022.68986273708
0.3403986966421113 28724.794993359268
0.34083835920654626 29994.603978016898
0.3412785896438094 3701.322083706864
0.3417193886873713 4254.165519576543
0.34216075707164983 21570.543286928576
0.3426026955320115 20691.123001728563
0.34304520480477263 17193.62400600164
0.3434882856272006 7620.681267571214
0.34393193873751493 2012.2906107000952
0.34437616487488887 445.0112954862793
0.34482096477945007 11305.0753856529
0.34526633919228245 2512.768703249634
0.3457122888554269 11708.737740627705
0.3461588145118828 208.89470261944484
0.3466059169056093 768.9630449019339
0.3470535967815263 17396.117773625072
0.347501854885516 1511.1359052274854
0.34795069196442385 18759.392390643807
0.34840010876606 5191.289957326499
0.3488501060392004 11270.717054265668
0.3493006845335883 256.184832973914
0.3497518449999352 2271.945246108986
0.35020358818992225 13250.870239612374
0.35065591485620146 7261.630936220802
0.35110882575239705 11430.120937457134
0.35156232163310647 3809.7575015581765
0.35201640325390193 7408.045636867039
0.35247107137133166 637.0466043476426
0.3529263267429208 15172.847818200786
0.3533821701271731 39255.46385623535
0.3538386022835719 65464.945402154684
0.35429562397258163 47806.20823220524
0.3547532359556488 27341.983457085862
0.3552114389952035 43468.25441869935
0.3556702338546605 18396.809057514743
0.35612962129842074 13300.343047088016
