 Wavelength    Flux  
0.20000000000000004 3.3506072724594927e-15
0.2002583221197802 1.6312691948385982e-15
0.2005169778911482 1.0703904977221994e-15
0.20077596774505196 6.445133581538558e-15
0.20103529211299606 5.007218855405515e-16
0.20129495142704232 7.960967510152526e-15
0.20155494611981073 4.993833971355114e-15
0.20181527662447996 3.994651904279338e-15
0.20207594337478824 7.010843436008485e-15
0.202336946805034 2.10211699067183e-15
0.20259828735007662 1.0281506851309411e-16
0.20285996544533713 9.185874452816979e-15
0.203121981526799 9.824938847971197e-15
0.20338433603100875 9.78505851234797e-15
0.2036470293950768 5.301036704035883e-15
0.20391006205667817 2.8881509095732618e-15
0.2041734344540531 1.0953118585123234e-14
0.20443714702600793 1.2386495301575331e-14
0.20470120021191576 8.427330405431974e-15
0.2049655944517172 2.05873283359517e-15
0.20523033018592104 1.3035777225602273e-14
0.2054954078556051 9.066214075627943e-15
0.20576082790241687 6.774495558859509e-15
0.20602659076857424 8.083049570312844e-15
0.20629269689686633 7.239266517979581e-15
0.20655914673065415 1.7392853559172754e-15
0.2068259407138714 5.506914109560625e-15
0.20709307929102505 1.3286995519514516e-13
0.20736056290719634 1.7156147565157684e-15
0.20762839200804134 1.545995505467711e-14
0.20789656703979165 1.3900644507681962e-14
0.20816508844925535 3.2235471365921807e-14
0.20843395668381753 4.094560177013638e-15
0.2087031721914412 5.614922448945397e-15
0.20897273542066788 2.9016231217899136e-14
0.20924264682061852 5.997179239729604e-14
0.2095129068409941 6.405565069900695e-15
0.20978351593207645 5.5117314890970266e-14
0.210054474544729 2.0292815505796177e-15
0.21032578313039751 9.460343628157768e-15
0.21059744214111087 5.4661503576199074e-14
0.21086945202948174 8.954677476204389e-15
0.21114181324870743 5.577915168810131e-14
0.2114145262525706 6.97165901124901e-15
0.21168759149544 8.204739843973147e-14
0.2119610094322713 2.4121957668089898e-14
0.21223478051860775 4.5973469837516273e-14
0.212508905210581 1.950497818338974e-13
0.21278338396491178 5.619459709702647e-15
0.21305821723891086 1.3029284309136087e-14
0.21333340549047955 2.856626620560495e-14
0.21360894917811066 2.4601063030942793e-13
0.21388484876088917 6.13930231212746e-14
0.21416110469849303 1.3100026862519602e-15
