 Wavelength    Flux  
0.20000000000000004 1.4584405765613885e-12
0.2002583221197802 6.145147421875073e-13
0.2005169778911482 4.685805943305548e-13
0.20077596774505196 1.6575489841556736e-12
0.20103529211299606 4.376775086617184e-13
0.20129495142704232 1.7956963546345024e-12
0.20155494611981073 1.5694846218291886e-12
0.20181527662447996 1.2247497734404098e-12
0.20207594337478824 1.8273784529999556e-12
0.202336946805034 9.522281429560448e-13
0.20259828735007662 5.583456858290204e-13
0.20285996544533713 1.4723615170199132e-12
0.203121981526799 2.2227305321099523e-12
0.20338433603100875 2.125900167948199e-12
0.2036470293950768 1.7833656211525885e-12
0.20391006205667817 1.0679688087198852e-12
0.2041734344540531 2.3929618254524526e-12
0.20443714702600793 2.555046254658149e-12
0.20470120021191576 2.0937522062769802e-12
0.2049655944517172 1.2098596638014064e-12
0.20523033018592104 2.728746984582522e-12
0.2054954078556051 2.383707685987179e-12
0.20576082790241687 1.9449847363375293e-12
0.20602659076857424 2.4549692574313603e-12
0.20629269689686633 2.1485144014449713e-12
0.20655914673065415 1.2015179436416031e-12
0.2068259407138714 1.6599429870209306e-12
0.20709307929102505 2.6129186792778807e-10
0.20736056290719634 7.988150772543498e-13
0.20762839200804134 3.0988675371696313e-12
0.20789656703979165 1.2857607690820221e-12
0.20816508844925535 4.1659252510350705e-11
0.20843395668381753 8.614380064885209e-12
0.2087031721914412 1.3927355239351865e-12
0.20897273542066788 4.1880492987773846e-11
0.20924264682061852 2.9984854855788906e-11
0.2095129068409941 7.207197764088925e-12
0.20978351593207645 5.991707230090843e-11
0.210054474544729 4.727412033203286e-12
0.21032578313039751 4.344965110356194e-11
0.21059744214111087 9.780563923661885e-11
0.21086945202948174 8.393121620247667e-12
0.21114181324870743 6.210500449189354e-11
0.2114145262525706 9.506312129935581e-12
0.21168759149544 7.005827990762608e-11
0.2119610094322713 9.276478894614218e-11
0.21223478051860775 1.641856509218124e-11
0.212508905210581 2.634188148582023e-10
0.21278338396491178 7.35386803772748e-12
0.21305821723891086 1.0378698654215313e-11
0.21333340549047955 2.586108824772457e-12
0.21360894917811066 3.2822604881140127e-10
0.21388484876088917 9.374664312702706e-11
0.21416110469849303 3.3758307085055244e-12
0.21443771745119392 4.3178223499898827e-10
0.214714687479858 1.8366418229194432e-11
0.21499201524594666 1.1648447694324683e-12
0.21526970121151737 2.8441087316613394e-11
0.2155477458392244 9.964711036003472e-11
0.21582614959231952 3.573223171907711e-11
0.21610491293465292 4.811251722757925e-12
0.21638403633067385 1.958708262935104e-11
0.21666352024543148 1.3846144239143818e-12
0.21694336514457566 8.645249463062699e-12
0.21722357149435761 2.0632962142105882e-12
0.2175041397616308 8.648105167748694e-11
0.21778507041385176 2.052215220588739e-11
0.21806636391908063 3.744876750332551e-11
0.21834802074598228 3.3897218949257127e-11
0.21863004136382683 3.0072627124579925e-12
0.21891242624249047 1.98511489004608e-09
0.21919517585245638 7.136023204775927e-12
0.21947829066481533 2.619125563447872e-11
0.21976177115126666 8.1541686676457e-11
0.22004561778411885 1.538265010478991e-11
0.2203298310362905 1.8029681255877408e-10
0.220614411381311 1.866644937332295e-09
0.22089935929332136 1.0375608297002085e-10
0.22118467524707502 3.4931126347998586e-11
0.2214703597179386 6.378241397761819e-12
0.22175641318189265 5.3411299105288466e-11
0.22204283611553263 5.212551805637708e-12
0.22232962899606945 2.253575018710185e-10
0.22261679230133047 5.298899430865379e-10
0.22290432650976016 1.2007334736212127e-11
0.22319223210042102 4.552666297179712e-10
0.22348050955299428 8.205565648778483e-09
0.2237691593477807 6.8341535282874435e-12
0.2240581819657014 1.2209445151376855e-09
0.22434757788829876 9.611689420961835e-11
0.224637347597737 4.1043961444844204e-10
0.22492749157680322 4.837466852049123e-10
0.225218010308908 8.341347504461418e-09
0.22550890427808634 8.666808181186165e-10
0.22580017396899843 3.463915466476194e-13
0.22609181986693044 3.155493805742816e-11
0.22638384245779536 1.051812773477981e-10
0.22667624222813373 4.979547776980542e-10
0.2269690196651146 7.942938994510683e-11
0.2272621752565362 7.164625296321574e-11
0.2275557094908268 7.977410834407271e-11
0.22784962285704555 1.2682391511276113e-10
0.22814391584488328 1.2412685840001004e-09
0.22843858894466326 3.0484379262739744e-10
0.22873364264734214 3.2729178813225846e-11
0.22902907744451065 5.209625294440519e-11
0.22932489382839447 2.852080115727968e-11
0.229621092291855 1.5349122122488112e-09
0.22991767332839036 9.824858743143155e-11
0.23021463743213594 9.203139989139152e-10
0.2305119850978654 1.0417974708750388e-10
0.23080971682099147 1.7174487721966806e-10
0.23110783309756677 3.79023124458652e-10
0.2314063344242846 2.244009372122246e-10
0.23170522129847979 5.352483194400382e-11
0.23200449421812958 6.798484649375437e-11
0.23230415368185434 1.8489466446595128e-09
0.2326042001889185 2.0254628712429848e-09
0.23290463423923136 3.87477829379586e-09
0.23320545633334788 3.533571013125588e-09
0.23350666697246955 3.1874723788014166e-10
0.2338082666584452 4.851377094611883e-09
0.23411025589377188 3.4147527931868513e-09
0.23441263518159566 6.807683894163462e-11
0.23471540502571248 1.773365100856301e-10
0.235018565930569 4.189265960041074e-11
0.23532211840126338 1.454904848194236e-09
0.23562606294354627 3.819057166584002e-10
0.23593040006382143 2.19161506177481e-09
0.23623513026914678 4.792683820610823e-09
0.2365402540672351 1.449741218857453e-10
0.23684577196645507 7.415121633758702e-09
0.2371516844758318 6.301909190266008e-10
0.23745799210504795 2.171125741417336e-09
0.23776469536444456 3.7874361853244224e-10
0.2380717947650217 4.0450527838078265e-09
0.23837929081843953 8.947689859152072e-09
0.2386871840370191 2.2738654588162638e-11
0.2389954749337431 8.608505093035297e-10
0.23930416402225688 3.6778650018426265e-10
0.23961325181686913 8.532729117665128e-09
0.23992273883255288 4.467803333115738e-09
0.24023262558494632 3.1923586707230787e-09
0.24054291259035362 1.6736499365738622e-09
0.2408536003657458 3.4076864257181826e-08
0.24116468942876162 1.4011967242069791e-09
0.24147618029770843 1.740390780959584e-10
0.24178807349156306 8.981632408342911e-09
0.24210036952997258 4.714923816538111e-10
0.2424130689332553 9.550817685848846e-10
0.24272617222240156 8.434903717096059e-08
0.24303967991907466 6.043709371092737e-09
0.2433535925456116 4.759679501160643e-10
0.2436679106250241 8.50915978289264e-10
0.2439826346809994 4.756368428578088e-08
0.24429776523790114 3.251806372509924e-08
0.24461330282077018 4.667844110099271e-09
0.24492924795532564 4.579483168743164e-10
0.24524560116796554 1.4676392905722484e-07
0.2455623629857679 1.724495935629538e-08
0.24587953393649145 6.057946468917368e-10
0.24619711454857662 2.1149009903991207e-09
0.24651510535114637 1.0703821858418918e-10
0.24683350687400707 5.706574453283101e-09
0.2471523196476494 1.1702532774184205e-08
0.24747154420324924 9.984428439148064e-09
0.2477911810726685 1.813378026655612e-08
0.24811123078845612 3.9552710091410076e-09
0.2484316938838488 5.940477615318907e-10
0.24875257089277208 8.218900186941716e-10
0.24907386234984102 2.404594400591638e-10
0.24939556879036126 1.2525885992167672e-08
0.2497176907503298 1.2829408742052233e-08
0.25004022876643595 9.049683133609574e-10
0.2503631833760623 4.860174175975069e-08
0.2506865551172853 5.990499470806921e-10
0.25101034452887677 2.3152547993744944e-09
0.25133455215030404 3.36116950023708e-08
0.25165917852173136 2.9215175680075152e-09
0.25198422418402067 6.5515525921378e-10
0.2523096896787326 1.1558209933412837e-09
0.252635575548127 1.3725591400890096e-08
0.25296188233516437 4.163000700223634e-09
0.2532886105835064 3.460560925054369e-08
0.2536157608375169 1.4744429966093793e-08
0.25394333364226296 3.8086894650140094e-08
0.2542713295435155 9.101978199777674e-09
0.2545997490877505 5.461812736424839e-10
0.25492859282214975 8.683321279469447e-09
0.2552578612946017 9.734368077395726e-08
0.25558755505370256 5.763971313735921e-08
0.2559176746487571 7.155733587436132e-08
0.2562482206297795 1.0113762918687414e-08
0.25657919354749437 9.333389646017135e-09
0.25691059395333776 1.2175166846031733e-07
0.2572424223994578 2.86561973869425e-07
0.25757467943871587 4.2548975573372134e-08
0.2579073656246874 9.774696793712196e-08
0.25824048151166284 8.904179063332089e-10
0.25857402765464854 3.2974609904205944e-08
0.2589080046093678 5.773566030072964e-08
0.2592424129322615 5.7025888004463885e-08
0.25957725318048946 2.0432322248794543e-07
0.2599125259119309 4.209435909601784e-07
0.26024823168518585 2.4593889579276906e-07
0.26058437105957566 1.2848369674190346e-07
0.26092094459514414 2.3492648822503645e-07
0.2612579528526584 2.2462167746179844e-08
0.26159539639361007 1.6398568906860322e-08
0.2619332757802157 3.099076961805491e-08
0.26227159157541824 6.174627784350417e-07
0.26261034434288766 1.6399439890696042e-07
0.2629495346470219 1.2879701456498734e-07
0.2632891630529481 2.1039690127018372e-07
0.26362923012652295 3.3729586546954696e-07
0.26396973643433447 2.466909186412601e-07
0.2643106825437021 1.393522980662676e-07
0.2646520690226783 3.5445176615069188e-09
0.264993896440049 2.531308937446498e-07
0.265336165365335 1.3686861516243316e-07
0.26567887636879256 4.766610832092359e-08
0.26602203002141456 2.7996652410768023e-08
0.2663656268949313 4.5407335609979016e-07
0.2667096675618117 9.311919347519468e-08
0.2670541525952639 2.8972286360401757e-08
0.2673990825692364 6.119536899839202e-08
0.2677444580584192 4.277555222817037e-07
0.2680902796382444 8.373707502956386e-08
0.2684365478848874 7.043875245341475e-07
0.2687832633752679 3.127591676397697e-07
0.26913042668705056 6.382845572474823e-09
0.26947803839864626 5.198668314437327e-07
0.26982609908921296 3.852083525956103e-07
0.27017460933865667 3.3198770633372647e-07
0.27052356972763236 4.917007872631102e-07
0.2708729808375451 5.332261194228323e-07
0.2712228432505507 4.4256550250472334e-07
0.27157315754955713 2.617137137605797e-07
0.2719239243182251 8.187358043940335e-09
0.2722751441409692 7.305761072012091e-08
0.2726268176029589 3.012069796088315e-07
0.2729789452901195 9.487121468201336e-08
0.27333152778913306 8.975422888696314e-08
0.2736845656874392 8.220666199339956e-08
0.2740380595732367 3.344764599172079e-07
0.2743920100354837 3.251927006695472e-08
0.27474641766389923 3.98013074385331e-07
0.275101283048964 2.2499864722404872e-07
0.27545660678192124 7.769209947136382e-08
0.27581238945477804 1.8345296136044017e-07
0.276168631660306 3.511201902966162e-07
